id,title,description,availability,condition,price,link,image_link,brand,product_type,custom_label_0,custom_label_1,custom_label_2
viatec-13207,Виклична панель Slinex,"● Кут огляду по горизонталі 115&deg;;● Роздільна здатність камери 1920&times;1080 (режим AHD-H), 1280&times;720 (режим AHD-M), 960 ТВЛ (режим CVBS);● Тип матриці 1/2.9&rdquo; CMOS;● Тип підсвічування &nbsp; &nbsp;Іч підсвічування до 1,5 м;● Функції: підсвічування табличок з ім'ям абонента, механічний інфрачервоний фільтр, кнопка перемикання режимів роботи камери (AHD-H, AHD-M, CVBS);● Вбудований комбінований зчитувач безконтактних карток EM-Marin та MIFARE;● Клас захищеності IP65;● Живлення +12В (від монітора);● Розміри &nbsp; &nbsp;110&times;185&times;34 мм;● Температура експлуатації &nbsp; &nbsp;-40 &ndash; +65 &deg;C;",in stock,new,4365.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-13207,https://viatec.ua/upload/images/prod/2024-04/MA-01.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-5334,Виклична панель Slinex,"Кут огляду по горизонталі 115 &deg;; Розд. зд. камери &bull; 1920 &times; 1080 (режим HD-H) &bull; 1280 &times; 720 (режим HD-M) &bull; 960 ТВЛ (режим CVBS); Розміри 110 &times; 185 &times; 34 мм; Температура експлуатації -40 - +65 &deg; C; Тип пристрою Панель виклику на 4 абонента; Тип матриці Кольорова матриця CMOS; Тип підсвічування ІК підсвічування до 1,5 м; Матеріал корпусу Металевий сплав; Клас захищеності IP65; Живлення +12 В, 500мА (від БП, в комплекті); Унікальні функції: Вбудований комбінований зчитувач безконтактних карт EM-Marin і MIFARE, Підсвічування табличок з ім'ям абонента, Механічний ІЧ-фільтр, Кнопка перемикання режимів роботи камери (AHD-H, AHD-M, CVBS)",in stock,new,4725.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5334,https://viatec.ua/upload/images/prod/ma-04crhd.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-5340,Виклична панель Slinex,"Кут огляду по горизонталі 115 &deg;; Розд. зд. камери &bull; 1920 &times; 1080 (режим AHD-H), &bull; 1280 &times; 720 (режим AHD-M), &bull; 960 ТВЛ (режим CVBS); Розміри 45 &times; 130 &times; 24 мм; Механічний ІК фільтр; Температура експлуатації -40 - +50 &deg; С; Тип матриці 1 / 2,9 ""CMOS; Тип підсвічування ІЧ підсвічування до 1,5 м; Мін. Освітленість 0,01 лк до 1,5 м; Клас захищеності IP65; Живлення ~ 100-240 В (від БП в комплекті), +12 В Тип управління замком; Нормально-відкриті контакти (суха пара); Унікальні функції: Механічний ІЧ фільтр, Підсвічування кнопки, Кнопка перемикання режимів роботи камери, Вихід Wiegand-26, Зчитувач беcконтактних карт EM-Marin",in stock,new,3195.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5340,https://viatec.ua/upload/images/prod/ML-20CRHDblackgold.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-5342,Виклична панель Slinex,"Кут огляду по горизонталі 115˚; Розд. зд. камери &bull; 1920 &times; 1080 (режим AHD-H), &bull; 1280 &times; 720 (режим AHD-M), &bull; 960 ТВЛ (режим CVBS); Розміри 45 &times; 130 &times; 24 мм; Температура експлуатації -40 - +50 &deg; С; Тип матриці 1 / 2,9 ""CMOS; ІЧ підсвічування; Мін. Освітленість 0,01 лк до 1,5 м; Клас захищеності IP65; НАПРУГА ЖИВЛЕННЯ Постійна, +12 В ; Тип управління замком: Нормально-відкриті контакти (суха пара); Унікальні функції: Механічний ІЧ фільтр, Градієнтне підсвічування кнопки, Підтримка CVBS / AHD, Окреме живлення відеокамери для підключення до DVR",in stock,new,2520.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5342,https://viatec.ua/upload/images/prod/ML-20HDblackgold.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-5726,Виклична панель Slinex,"Кут огляду по горизонталі 72&deg;; Роздільна здатність камери 800 ТВЛ; Тип матриці 1/3"" CMOS; Тип підсвічування ІЧ підсвічування; Мін. освітленість 0,1 лк до 1,2 м; Матеріал корпусу Металевий сплав; Клас захищеності IP65; Живлення +12В (від монітора); Тип управління замком Нормально-відкриті контакти (суха пара), Розміри 41&times;122&times;23 мм, Температура експлуатації -40 &ndash; +65 &deg;С",in stock,new,1485.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5726,https://viatec.ua/upload/images/prod/pic_g.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-5951,Виклична панель Slinex,"Кут огляду по горизонталі 115˚; Роздільна здатність камери 1920&times;1080 (режим AHD-H); Температура експлуатації &ndash;40 &ndash; +50 &deg;С; Тип матриці 1/2,9"" CMOS; ІЧ підсвічування; Мін. освітленість 0,01 Люкс до 1,5 м; Клас захищеності IP65; Живлення: 12В в робочому режимі,&nbsp; 5В в режимі очікування; Тип управління замком: Нормально-відкриті контакти, Нормально закриті контакти, Унікальні функції Система безконтактного виклику, Підтримка електромеханічних замків до 1 А, Механічний ІЧ фільтр, Кнопка перемикання режимів роботи камери (AHD-H, AHD-M, CVBS); Размеры 45&times;130&times;24 мм",in stock,new,3195.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5951,https://viatec.ua/upload/images/prod/ML-20TLHD1.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-17605,Відеодомофон,"● Дисплей 7-дюймовий кольоровий екран TFT 16:9;● Роздільна здатність екрана 1024&times;600;● Кількість панелей виклику 1;● AHD 1080p (2 Мп), AHD 720p (1 Мп) чи CVBS;● Унікальні особливості: ультратонкий корпус, низьке енергоспоживання;● Додатково: &nbsp;сенсорні кнопки для інтуїтивного керування, підсвічування кнопок для зручності перегляду, 16 поліфонічних мелодій, регульований час відкриття замка, регульована гучність дзвінка та розмови;● Енергоспоживання До 6 Вт;● Джерело живлення DC100-240 В або AC12 В;● Тип установки накладної;● Розміри 176&times;129&times;23 мм",in stock,new,3645.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-17605,https://viatec.ua/upload/2/Slinex-SK-07.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-19590,Відеодомофон,"● Дисплей 7-дюймовий кольоровий екран TFT 16:9;● Роздільна здатність екрана 1024&times;600;● Кількість панелей виклику 1;● Унікальні особливості: ультратонкий корпус, низьке енергоспоживання;● Додатково: &nbsp;сенсорні кнопки для інтуїтивного керування, підсвічування кнопок для зручності перегляду, 16 поліфонічних мелодій, регульований час відкриття замка, регульована гучність дзвінка та розмови;● Енергоспоживання До 6 Вт;● Джерело живлення DC100-240 В або AC12 В;● Тип установки накладної;● Розміри 176&times;129&times;23 мм",in stock,new,2700.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-19590,https://viatec.ua/upload/2/Slinex-SK-07.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-9345,Відеодомофон,"7-дюймовий представник дизайнерської лінійки SL із функцією переадресації виклику на смартфон. Керуйте пристроєм за допомогою мобільного додатка або сенсорних кнопок. SL-07N Cloud дуже зручний у використанні тим, що можливе підключення до Інтернету по Wi-Fi або Ethernet для керування за допомогою програми на мобільному телефоні, планшеті або з браузера ПК. Система дозволяє провести підключення одночасно двох панелей, а також двох аналогових відеокамер. Обидві панелі викликають живлення від домофону, але для камер потрібен окремий блок живлення.",in stock,new,7290.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-9345,https://viatec.ua/upload/images/prod/2023-03/Slinex_SL-07Nsw.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-9346,Відеодомофон,"7-дюймовий представник дизайнерської лінійки SL із функцією переадресації виклику на смартфон. Керуйте пристроєм за допомогою мобільного додатка або сенсорних кнопок. SL-07N Cloud дуже зручний у використанні тим, що можливе підключення до Інтернету по Wi-Fi або Ethernet для керування за допомогою програми на мобільному телефоні, планшеті або з браузера ПК. Система дозволяє провести підключення одночасно двох панелей, а також двох аналогових відеокамер. Обидві панелі викликають живлення від домофону, але для камер потрібен окремий блок живлення.",in stock,new,7290.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-9346,https://viatec.ua/upload/images/prod/2023-03/SL-07N_Cloud_silver-black.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-9347,Відеодомофон,"Модель оснащена внутрішньою пам'яттю, куди поміщаються до 100 кадрів, а для запису відео використовується зовнішня пам'ять &ndash; карта пам'яті об'ємом до 256 Гб. SM-07N Cloud 7 дюймовий TFT дисплей з роздільною здатністю 1024&times;600. Модель SM-07N Cloud сумісна практично з усіма аналоговими панелями, що підтримують стандарти AHD-H, TVI, CVI і CVBS. Також SM-07N Cloud оснащений функцією програмної детекції руху, яку легко налаштувати. Для цього необхідно вибрати джерело виявлення руху, режим запису (фото чи відео) та область детекції.",in stock,new,5580.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-9347,https://viatec.ua/upload/images/prod/2023-03/Slinex_SM-07N.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-9349,Відеодомофон,"SM-07 оснащений 7-дюймовим дисплеєм, кольорове зображення з роздільною здатністю 1024 600 пікселів. Модель SМ-07 сумісна майже з усіма аналоговими панелями викликів, які підтримують PAL/NTSC стандарти, а також з усіма аналоговими CCTV камерами відеоспостереження незалежно від виробника.16 поліфонічних мелодій. Регулювання часу відкриття замку. Регулювання гучності дзвінка та гучності розмови.",in stock,new,4050.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-9349,https://viatec.ua/upload/images/prod/2023-03/SM-07gr.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-17146,Відеодомофон Slinex,"● Розмір екрану 4&rdquo;, IPS;● Роздільна здатність екрану 480&times;272;● AHD, TVI, CVI (до 1080p) або CVBS;● Переадресації викликів на смартфон;● MicroSD карта, до 256 ГБ;● &ndash;10 - +55 ˚C ;● 100&minus;240 В 8 Вт",in stock,new,5292.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-17146,https://viatec.ua/upload/images/prod/2025-04/SQ-04N.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-17147,Відеодомофон Slinex,"● Розмір екрану 4&rdquo;, IPS;● Роздільна здатність екрану 480&times;272;● AHD, TVI, CVI (до 1080p) або CVBS;● Переадресації викликів на смартфон;● MicroSD карта, до 256 ГБ;● &ndash;10 - +55 ˚C ;● 100&minus;240 В 8 Вт",in stock,new,5292.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-17147,https://viatec.ua/upload/images/prod/2025-04/SQ-04Nb.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-19322,Відеодомофон Slinex,"● Екран 10&rdquo; сенсорний IPS (16:9);● Роздільна здатніть 1024&times;600 пікселів;● Сигнал AHD, TVI, CVI до 1080p (2МП) або CVBS;● Аудіо напівдуплексне;● MicroSD карта об&rsquo;ємом до 128 ГБ;● Вбудованний блок живлення 100&minus;240 В;● 261&times;171&times;23 мм",in stock,new,7785.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-19322,https://viatec.ua/upload/2/nexo10w.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-19323,Відеодомофон Slinex,"● Екран 10&rdquo; сенсорний IPS (16:9);● Роздільна здатніть 1024&times;600 пікселів;● Сигнал AHD, TVI, CVI до 1080p (2МП) або CVBS;● Аудіо напівдуплексне;● MicroSD карта об&rsquo;ємом до 128 ГБ;● Вбудованний блок живлення 100&minus;240 В;● 261&times;171&times;23 мм",in stock,new,7785.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-19323,https://viatec.ua/upload/2/nexo10blck.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-19324,Відеодомофон Slinex,"● Екран 7&rdquo; сенсорний IPS (16:9);● Роздільна здатніть 1024&times;600 пікселів;● Сигнал AHD, TVI, CVI до 1080p (2МП) або CVBS;● Аудіо напівдуплексне;● MicroSD карта об&rsquo;ємом до 128 ГБ;● Вбудованний блок живлення 100&minus;240 В;● 190&times;124&times;23 мм",in stock,new,6120.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-19324,https://viatec.ua/upload/2/nexo7w.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-19325,Відеодомофон Slinex,"● Екран 7&rdquo; сенсорний IPS (16:9);● Роздільна здатніть 1024&times;600 пікселів;● Сигнал AHD, TVI, CVI до 1080p (2МП) або CVBS;● Аудіо напівдуплексне;● MicroSD карта об&rsquo;ємом до 128 ГБ;● Вбудованний блок живлення 100&minus;240 В;● 190&times;124&times;23 мм",in stock,new,6120.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-19325,https://viatec.ua/upload/2/nexo7blck.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-5347,Відеодомофон Slinex,"Дисплей 7 ""кольоровий TFT екран 16: 9; Розміри 193 &times; 123 &times; 18 мм; розд. зд. екрану 1024 &times; 600; Кількість панелей виклику 2; Кількість додаткових відеокамер 2; Функція пам'яті Підтримка карт пам'яті об'ємом до 64 ГБ; Унікальні функції &bull; Індивідуальна мелодія виклику для кожної панелі; &bull; Функція детекції руху; &bull; Відключення підсвічування кнопок домофону; &bull; Відключення звуку підтвердження натискання кнопок; Додаткові функції; &bull; MP3 мелодії виклику; &bull; Режим &laquo;Не турбувати&raquo;; &bull; Відключення звуку натискання кнопок; Споживання До 7 Вт; живлення~ 100-240 B або +13,5 В; Інтерком До 3 моніторів в системі; Тип установки Настінна накладна установка",in stock,new,4770.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5347,https://viatec.ua/upload/images/prod/SM-07MHDdg.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-5348,Відеодомофон Slinex,"Дисплей 7 ""кольоровий TFT екран 16: 9; Розміри 193 &times; 123 &times; 18 мм; розд. зд. екрану 1024 &times; 600; Кількість панелей виклику 2; Кількість додаткових відеокамер 2; Функція пам'яті Підтримка карт пам'яті об'ємом до 64 ГБ; Унікальні функції &bull; Індивідуальна мелодія виклику для кожної панелі; &bull; Функція детекції руху; &bull; Відключення підсвічування кнопок домофону; &bull; Відключення звуку підтвердження натискання кнопок; Додаткові функції; &bull; MP3 мелодії виклику; &bull; Режим &laquo;Не турбувати&raquo;; &bull; Відключення звуку натискання кнопок; Споживання До 7 Вт; живлення~ 100-240 B або +13,5 В; Інтерком До 3 моніторів в системі; Тип установки Настінна накладна установка",in stock,new,4770.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5348,https://viatec.ua/upload/images/prod/SM-07MHDw.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-5349,Відеодомофон Slinex,"Дисплей 10 ""сенсорний IPS екран; Розміри 248 &times; 177 &times; 21 мм; розд. зд. екрану 1024 &times; 600; Кількість панелей виклику 2; Кількість додаткових відеокамер 2; Тривалість виклику 70 с; Функція пам'яті Внутрішня пам'ять на 100 фотознімків, Слот для microSD карти об'ємом до 64 ГБ; Споживання в режимі очікування 3,5 Вт; Споживання в режимі роботи 8 Вт; функції Два динаміка на лицьовій поверхні, Окремі акустичні камери для динаміків, Можливість самостійно змінювати лицьову панель, Підтримка викличних панелей будь-якого стандарту (CVBS, AHD 1.0, AHD 2.0), Можливість відключення підсвічування кнопки панелі, Розумна фоторамка, Установка будь-яких MP3 мелодій виклику живлення ~ 100-240 В, вбудований блок живлення, + 12-14 В від зовнішнього джерела живлення; Потужність динаміків 2 &times; 2 Вт; Інтерком До 3-х моніторів в системі; Тип установки Настінна накладна",in stock,new,8460.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5349,https://viatec.ua/upload/images/prod/Sonik_10w.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-5350,Відеодомофон Slinex,"● Два динаміки на лицьовій поверхні;● Окремі акустичні камери для динаміків;● Можливість самостійно змінювати лицьову панель;● Підтримка викличних панелей будь-якого стандарту (CVBS, AHD 1.0, AHD 2.0);● Можливість відключення підсвічування кнопки панелі;● Розумна фоторамка;● Встановлення будь-яких MP3 мелодій виклику;● Функція &laquo;Картинка в картинці&raquo;;● Окреме реле на моніторі;● Адресний інтерком;● Голосова пошта (автовідповідач);● Голосовий супровід відкриття дверей;● Програмна детекція руху;● Включення і відключення звуку вибору елементів меню;● 3 звукових режими для різного часу доби;● 3-х кольоровий LED індикатор подій",in stock,new,8460.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5350,https://viatec.ua/upload/images/prod/2024-03/Sonik_10b.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-5351,Відеодомофон Slinex,"в комплекті накладка в кольорі ""Марсала""; Дисплей 7 ""сенсорний IPS екран 16: 9; Розміри 176 &times; 133 &times; 20 мм; розд. зд. екрану 1024 &times; 600; Кількість панелей виклику 2; Кількість додаткових відеокамер 2; Тривалість виклику 120 с; функції Два динаміка на лицьовій поверхні, Окремі акустичні камери для динаміків, Можливість самостійно змінювати лицьову панель, Підтримка викличних панелей будь-якого стандарту (CVBS, AHD 1.0, AHD 2.0), Можливість відключення підсвічування кнопки панелі, Розумна фоторамка, Установка будь-яких MP3 мелодій виклику Функція пам'яті Внутрішня пам'ять на 100 фотознімків, Слот для microSD карти об'ємом до 64 ГБ; Споживання в режимі роботи До 10 Вт; Живлення ~ 100-240 В, вбудований блок живлення, + 12-14 В від зовнішнього джерела живлення; Потужність динаміків 2 &times; 2 Вт; Інтерком До 3-х моніторів в системі; Тип установки Настінна накладна",in stock,new,6525.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5351,https://viatec.ua/upload/2/pic_b1.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-5352,Відеодомофон Slinex,"Дисплей 7 ""сенсорний IPS екран 16: 9; Розміри 176 &times; 133 &times; 20 мм; розд. зд. екрану 1024 &times; 600; Кількість панелей виклику 2; Кількість додаткових відеокамер 2; Тривалість виклику 120 с; функції Два динаміка на лицьовій поверхні, Окремі акустичні камери для динаміків, Можливість самостійно змінювати лицьову панель, Підтримка викличних панелей будь-якого стандарту (CVBS, AHD 1.0, AHD 2.0), Можливість відключення підсвічування кнопки панелі, Розумна фоторамка, Установка будь-яких MP3 мелодій виклику Функція пам'яті Внутрішня пам'ять на 100 фотознімків, Слот для microSD карти об'ємом до 64 ГБ; Споживання в режимі роботи До 10 Вт; Живлення ~ 100-240 В, вбудований блок живлення, + 12-14 В від зовнішнього джерела живлення; Потужність динаміків 2 &times; 2 Вт; Інтерком До 3-х моніторів в системі; Тип установки Настінна накладна",in stock,new,6525.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5352,https://viatec.ua/upload/images/prod/Sonik_10w_(1).webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-5355,Відеодомофон Slinex,"Дисплей 4,3 ""кольоровий TFT екран 16: 9; Розміри 119 &times; 175 &times; 21 мм; розд. здатність екрану 480 &times; 272; Кількість панелей виклику 2; Кількість додаткових відеокамер 2; Функція пам'яті Підтримка microSD карт об'ємом до 32 ГБ; Споживання до 6 Вт; Унікальні функції Програмна детекція руху (один канал), Налаштування тривалості виклику, Відображення годинника в режимі очікування, Режим &laquo;Не турбувати&raquo; Три тимчасових режиму рівня гучності; Живлення ~ 100-240 B або +13,5 В; Тип установки Настінна накладна установка",in stock,new,3600.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5355,https://viatec.ua/upload/images/prod/2024-05/SQ-04Mb.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-5356,Відеодомофон Slinex,"Дисплей 4,3 ""кольоровий TFT екран 16: 9; Розміри 119 &times; 175 &times; 21 мм; розд. здатність екрану 480 &times; 272; Кількість панелей виклику 2; Кількість додаткових відеокамер 2; Функція пам'яті Підтримка microSD карт об'ємом до 32 ГБ; Споживання до 6 Вт; Унікальні функції Програмна детекція руху (один канал), Налаштування тривалості виклику, Відображення годинника в режимі очікування, Режим &laquo;Не турбувати&raquo; Три тимчасових режиму рівня гучності; Живлення ~ 100-240 B або +13,5 В; Тип установки Настінна накладна установка",in stock,new,3600.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5356,https://viatec.ua/upload/images/prod/2024-05/SQ-04M.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-5358,Відеодомофон Slinex,"Дисплей 4,3 ""кольоровий TFT екран 16: 9; Розміри 119 &times; 175 &times; 21 мм; розд. зд. екрану 480 &times; 272; Кількість панелей виклику 2; Споживання до 6 Вт; Живлення~ 100-240 B або +13,5 В; Тип установки Настінна накладна установка",in stock,new,2925.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5358,https://viatec.ua/upload/images/prod/2024-05/SQ-04w.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-13188,Переговорний пристрій,"● Живлення &nbsp; &nbsp; &nbsp; &nbsp;Зовнішній блок живлення, +12 В;● Споживання &nbsp; &nbsp; &nbsp; &nbsp; 1,2 Вт у робочому режимі, &nbsp; &nbsp; &nbsp; &nbsp; 0,3 Вт у режимі очікування;● Чутливість &nbsp; &nbsp; &nbsp; &nbsp; -42 дБ&plusmn;1 дБ, &nbsp; &nbsp; &nbsp; &nbsp;20 Гц - 18 кГц;● Тип встановлення &nbsp; &nbsp; &nbsp;Накладний;● Корпус базової станції &nbsp; &nbsp; &nbsp; &nbsp; Сталь і алюміній;● Корпус абонентського термінала &nbsp; &nbsp; &nbsp; &nbsp; Алюміній;● Розміри базової станції &nbsp; &nbsp; &nbsp; &nbsp; 120&times;84&times;43 мм;● Розміри абонентського терміналу &nbsp; &nbsp; &nbsp; &nbsp; &Oslash;65&times;18 мм;● Температура експлуатації &nbsp; &nbsp; &nbsp; &nbsp; -10 &ndash; +60&deg;C&nbsp;",in stock,new,4822.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-13188,https://viatec.ua/upload/images/prod/2024-04/AM-506.webp,Slinex,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-20643,Переговорний пристрій,"● Напруга живлення DC 12В;● Матеріал ABS пластик;● Робочий струм &le;300 мА;● Мікрофон 45 дБ &plusmn; 2 дБ, 10 Гц-15 кГц;● Вихідна потужність зовнішнього динаміка 4 Вт;● Вихідна потужність головного динаміка 3 Вт;● Розмір внутрішньої станції 162 &times; 110 &times; 40 мм;● Розмір зовнішньої станції 80 &times; 22 мм;● Температура експлуатації -10C - +60C;● Довжина кабелю 2,8 м",in stock,new,2835.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-20643,https://viatec.ua/upload/2/picmain1.webp,VIA Security,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-20644,Переговорний пристрій,"● Напруга живлення DC 12В;● Матеріал ABS пластик;● Робочий струм &le;300 мА;● Мікрофон 45 дБ &plusmn; 2 дБ, 10 Гц-15 кГц;● Вихідна потужність зовнішнього динаміка 10 Вт;● Вихідна потужність головного динаміка 3 Вт;● Розмір внутрішньої станції 100 &times; 110 &times; 35 мм;● Розмір зовнішньої станції 110 &times; 33 мм;● Температура експлуатації -10C - +60C;● Довжина кабелю 2,8 м",in stock,new,4455.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-20644,https://viatec.ua/upload/2/Gemini_Gener15115.webp,VIA Security,Домофони та викличні панелі,Домофони та викличні панелі,,ALT-CAM retail
viatec-12529,Маска повна (великий розмір),"● Надійний респіратор багаторазового використання;● Захищає дихальну систему, обличчя та очі;● Добре збалансована легка маска має силіконовий підмасочник, який підвищує рівень комфорту протягом тривалого використання;● Універсальний захист (від газів і парів та/або аерозолів плюс можливість підключення до системи подачі стисненого повітря;● Змінні фільтруючі елементи є економічними у використанні;● Надійна та зручна байонетна система приєднання фільтрів;● Полікарбонатна лінза, стійка до подряпин та впливу хімікатів, забезпечує широке поле зору;● Вага маски: 400 грамів.",in stock,new,7340.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-12529,https://viatec.ua/upload/images/prod/2024-02/6800.webp,3M,Електрика та інструмент,Електрика та інструмент,,ALT-CAM retail
viatec-12528,Маска повна (середній розмір),"● Надійний респіратор багаторазового використання;● Захищає дихальну систему, обличчя та очі;● Добре збалансована легка маска має силіконовий підмасочник, який підвищує рівень комфорту протягом тривалого використання;● Універсальний захист (від газів і парів та/або аерозолів плюс можливість підключення до системи подачі стисненого повітря;● Змінні фільтруючі елементи є економічними у використанні;● Надійна та зручна байонетна система приєднання фільтрів;● Полікарбонатна лінза, стійка до подряпин та впливу хімікатів, забезпечує широке поле зору;● Вага маски: 400 грамів.",in stock,new,6959.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-12528,https://viatec.ua/upload/images/prod/2024-02/6800.webp,3M,Електрика та інструмент,Електрика та інструмент,,ALT-CAM retail
viatec-12530,Респіратор з клапаном,"● 3-х панельна конструкція дозволяє респіратору адаптуватися до індивідуальних форм обличчя;● фільтр, що мінімізує опір дихання;● клапан Cool Flow зменшує теплоутворення, продовжує термін безперервного використання респіратора;● гофрована верхня панель з носовим затискачем для щільного облягання контурів носа та запобігання запотіванню оптики від повітря, що видихається;● кольорове маркування гумок оголов'я: червоний &ndash; третій клас захисту FFP3.",in stock,new,288.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-12530,https://viatec.ua/upload/images/prod/2024-02/FFP3-3%D0%9C-9332.webp,3M,Електрика та інструмент,Електрика та інструмент,,ALT-CAM retail
viatec-12531,Фільтр,"Протиаерозольний фільтр 3M&trade; 6035 Р3 захищає органи дихання від твердих та рідких аерозольних частинок. Підходить для використання з напівмасками серій 6000, 7500, 6500QL, а також з повнолицевими масками серії 6000. Легкий фільтр, що чинить низький опір диханню і легко встановлюється засобами захисту органів дихання.● Ключовий фактор ефективності досягається за рахунок якості фільтруючого матеріалу;● Використання з напівмасками при гранично допустимій концентрації домішок у повітрі до 50 ГДК;● Застосування з повнолицевими масками при гранично допустимій концентрації домішок у повітрі до 200 ГДК;● Забезпечення високоефективного захисту на рівні Р3 (типу НЕРА) з низьким опором дихання за рахунок великої площі фільтруючого елемента.;● Герметична та надійна система байонетного кріплення фільтра до повнолицьових масок та напівмасок;● Застосування у важких умовах та при підвищеній вологості (без зниження рівня захисту) за рахунок міцного пластикового корпусу, що запобігає попаданню твердих та рідких аерозольних частинок;● Збільшений термін зберігання.",in stock,new,607.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-12531,https://viatec.ua/upload/images/prod/2024-02/3%D0%9CP360351.webp,3M,Електрика та інструмент,Електрика та інструмент,,ALT-CAM retail
viatec-9090,Бур по бетону SDS PLUS S4 8x400мм,Бур по бетону SDS PLUS S4 8x400мм,in stock,new,79.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-9090,https://viatec.ua/upload/images/prod/2023-02/APRO_815021.webp,APRO,Електрика та інструмент,Електрика та інструмент,,ALT-CAM retail
